2019-12-20 16:29:04,b'@SenRickScott @HSBC #ccpchina is #hsbc boss as china PingAn Inusurance holds 10% of their share! \n\nHonestly genuine\xe2\x80\xa6 https://t.co/uTzrWUQcw5'
2019-12-20 16:23:11,b'#HongKong #HSBC must be sanctioned to assisting #HKPoliceTerrorists and evil #CarrieLam #HKGovt to fabricate crime\xe2\x80\xa6 https://t.co/795FtDEEKz'
2019-12-20 16:17:15,b'@SenRickScott @HSBC Thank you for continually supporting us !!\nShame on #HSBC Accomplice with #CCP\xe2\x80\xa6 https://t.co/Dq89N4sXYQ'
2019-12-20 16:16:14,b'We are possibly seeing the first mainstream case of Money Laundering being used as a premise to suppress activism.\xe2\x80\xa6 https://t.co/awOxEGjgqk'
2019-12-20 16:15:46,b'@SenRickScott @WBYeats1865 @HSBC Thanks Sen Scott for telling #HSBC they are doing something wrong to support #CCP\xe2\x80\xa6 https://t.co/AJA2kVfXay'
2019-12-20 16:14:55,b'@SenRickScott @SolomonYue @HSBC Will terminate the account of #HSBC soon\nDefinitely Not safe'
2019-12-20 16:11:37,"b'@HawleyMO Hong Kong used to be a \xe2\x80\x9cGlobal Financial Centre\xe2\x80\x9d. Now HK gov can accuse dissidents of money laundering, a\xe2\x80\xa6 https://t.co/YTWtkWYmPO'"
2019-12-20 16:10:37,b'@realDonaldTrump Thanks president Trump! Please note #HSBC is working for #China now. All the bank account of compa\xe2\x80\xa6 https://t.co/WtmO2Oovnt'
2019-12-20 16:07:37,b'@CNN #HSBC and #HongKongPolice is liable for the #HumanRightsViolations https://t.co/TTMb2VfYdr'
2019-12-20 16:04:48,b'@SenRickScott @WBYeats1865 @HSBC #HSBC is no longer an international bank. It is now controlled by #CCP'
2019-12-20 16:04:41,"b""@SenRickScott @HSBC Thank you Sen Scott! \nShame on #HSBC\nIt's a political suppression!\n#Standwithhk\xe2\x80\xa6 https://t.co/xfGIafkv6L"""
2019-12-20 16:02:48,b'@SenRickScott @HSBC Thank you Senator for speaking out.\nBusinesses like #HSBC benefit from #HongKong system and yet\xe2\x80\xa6 https://t.co/1RvOKYzB8i'
2019-12-20 16:01:48,"b'@HawleyMO Thanks for standing with HongKong sir. However, ever #HSBC now did dirty work for #China too. They frozen\xe2\x80\xa6 https://t.co/uT5HHOMHBh'"
2019-12-20 15:54:00,"b'After Bank of China, #HSBC is the new target. #HK #HongKong #HKRioters #HongKongProtests #HKProtests https://t.co/T6Lo5zmCoH'"
2019-12-20 15:52:17,b'What happens to the articles of impeachment now?\n\nhttps://t.co/XIbcqVVf3j #Jaguar #Airbus #HSBC #Panasonic #Toshiba\xe2\x80\xa6 https://t.co/T17CyJDyf9'
2019-12-20 15:51:34,b'Deepest thanks to Mr Browder speaking for all #Hongkongers on that! We call for international sanctions to boycott\xe2\x80\xa6 https://t.co/HxWPdRHrHs'
2019-12-20 15:50:13,b'What happens to the articles of impeachment now?\n\nhttps://t.co/LfBVAoCVNX\n\n#Honda #Jaguar #Airbus #HSBC #Panasonic\xe2\x80\xa6 https://t.co/eqM45Xmcbf'
2019-12-20 15:48:52,b'@dOPJCS8kzSj6W8r @GODblessUSA888 @FinancialTimes HK financial centre s going to be destroyed by #HKPoliceTerrorism\xe2\x80\xa6 https://t.co/5QCgL0pZFy'
2019-12-20 15:47:21,b'@Billbrowder Deepest thanks to Mr Browder speaking for all #Hongkongers on that! We call for international sanction\xe2\x80\xa6 https://t.co/ePjCbfFl7v'
2019-12-20 15:41:25,b'@RichScotford #HSBC is digging a deeper hole every time they issue a statement!'
2019-12-20 15:35:33,b'@SenRickScott @HSBC goodbye #HSBC'
2019-12-20 15:33:11,b'Overnight #outages affecting #mobile and #online services from #HSBC and subsidiary first direct have continued int\xe2\x80\xa6 https://t.co/8U5WrIyXGv'
2019-12-20 15:32:17,b'@SenRickScott @HSBC It is shameful for an so-called international financial enterprise bowing to Communist China. V\xe2\x80\xa6 https://t.co/KWwewAEkmY'
2019-12-20 15:30:53,"b""@SenRickScott @HSBC At the moment when #HSBC keep the account of #MSF but frozen #SparkAlliance's, #HongKong loses\xe2\x80\xa6 https://t.co/bf6QNwJ2L6"""
2019-12-20 15:29:01,b'@SenRickScott @HSBC Shame on #HSBC \xf0\x9f\x98\xa0 https://t.co/FQAwoW29V9'
2019-12-20 15:27:54,b'We have the MT103/202 and the Wire transfer via Swift GPI and the traditional Swift receiver in UK. We prefer recei\xe2\x80\xa6 https://t.co/fjADi2dDb6'
2019-12-20 15:22:29,"b'@HSBC_HK We should cancel our account with #HSBC, they made enough from the cartel and #CCP already.'"
